HOXC9,PBX2
HOXC9,POU2F1
HOXC9,MSX2
HOXC9,PAX6
HOXC9,PAX8
FOS,ATF2
FOS,ATF3
FOS,ATF7
FOS,CEBPA
FOS,CREB5
FOS,DDIT3
FOS,FOSB
FOS,HOXD13
FOS,JUN
FOS,JUNB
FOS,JUND
FOS,MAF
FOS,MAFB
FOS,NFAT5
FOS,NFATC1
FOS,NFIX
FOS,NR2F1
FOS,NR2F6
FOS,SMAD3
FOS,USF1
FOS,USF2
FOS,CEBPE
FOS,CEBPG
FOS,ETS2
FOS,HNF1A
FOS,MAFF
FOS,MAZ
FOS,MITF
FOS,NFATC2
FOS,RUNX1
FOS,RUNX2
FOS,SPI1
FOS,STAT1
FOS,XBP1
REST,HDAC2
REST,HMGA1
REST,NR1D2
REST,SIN3A
REST,SP1
REST,FOXK2
HOXC5,PBX1
HOXC5,PBX2
HOXC5,LHX3
HOXC5,LHX4
HOXC5,PBX4
HOXC5,POU6F2
HOXC5,ZBTB16
FOSL2,ATF2
FOSL2,ATF7
FOSL2,BACH2
FOSL2,CREB5
FOSL2,DDIT3
FOSL2,JUN
FOSL2,JUNB
FOSL2,JUND
FOSL2,LHX8
FOSL2,MEOX2
FOSL2,USF2
FOSL2,ATF1
FOSL2,EGR1
MYOD1,BHLHE40
MYOD1,BHLHE41
MYOD1,FIGLA
MYOD1,ID1
MYOD1,ID2
MYOD1,MEF2C
MYOD1,NR2F2
MYOD1,PAX7
MYOD1,PBX1
MYOD1,RORA
MYOD1,RUNX1
MYOD1,STAT3
MYOD1,TCF3
MYOD1,TWIST1
MYOD1,HEY1
MYOD1,JUN
MYOD1,SMAD4
MYOD1,SP1
MYOD1,TCF21
MYOD1,TCF4
SMAD3,AR
SMAD3,ATF2
SMAD3,ATF3
SMAD3,BPTF
SMAD3,CEBPA
SMAD3,CEBPB
SMAD3,CEBPD
SMAD3,CRX
SMAD3,E2F4
SMAD3,EPAS1
SMAD3,FOXH1
SMAD3,FOXM1
SMAD3,FOXO1
SMAD3,FOXO3
SMAD3,FOXO4
SMAD3,GMEB1
SMAD3,GSC
SMAD3,HEY1
SMAD3,HEYL
SMAD3,HNF4A
SMAD3,JUN
SMAD3,JUNB
SMAD3,JUND
SMAD3,LEF1
SMAD3,MAFK
SMAD3,MAX
SMAD3,MECOM
SMAD3,MEOX2
SMAD3,NFIA
SMAD3,NR3C1
SMAD3,PAX6
SMAD3,PITX1
SMAD3,PITX2
SMAD3,PLAG1
SMAD3,PLAGL1
SMAD3,PRDM4
SMAD3,RUNX1
SMAD3,RUNX2
SMAD3,RUNX3
SMAD3,SIN3A
SMAD3,SMAD2
SMAD3,SMAD4
SMAD3,SOX9
SMAD3,SP1
SMAD3,SREBF2
SMAD3,SRY
SMAD3,TBX3
SMAD3,TFE3
